file_name,QuestionText,answer,confidence
crickets in the woods.wav,What is causing the loudest noise?,insects,Yes
crickets in the woods.wav,What is causing the loudest noise?,crickets,Maybe
crickets in the woods.wav,What is causing the loudest noise?,frogs,Maybe
White River birds 2.wav,What covers the body of the animal making these sounds?,feathers,Maybe
White River birds 2.wav,What covers the body of the animal making these sounds?,feathers,Yes
White River birds 2.wav,What covers the body of the animal making these sounds?,feathers,Yes
waves beach medium1 close.wav,At what sandy place is this commonly heard?,beach,Yes
waves beach medium1 close.wav,At what sandy place is this commonly heard?,beach,Yes
waves beach medium1 close.wav,At what sandy place is this commonly heard?,building,Maybe
waves beach medium1 close.wav,What is being used here?,boat,Maybe
waves beach medium1 close.wav,What is being used here?,wave,No
waves beach medium1 close.wav,What is being used here?,waves,Maybe
VNP_thurston_02.wav,What animal is chirping?,bird,Yes
VNP_thurston_02.wav,What animal is chirping?,bird,Yes
VNP_thurston_02.wav,What animal is chirping?,crickets,Yes
Centurion Suburb Night.wav,What can be heard pouring down?,rain,Yes
Centurion Suburb Night.wav,What can be heard pouring down?,rain,Yes
Centurion Suburb Night.wav,What can be heard pouring down?,water,Yes
Centurion Suburb Night.wav,What is the wind moving to make noise?,rain,Maybe
Centurion Suburb Night.wav,What is the wind moving to make noise?,waves,Maybe
Centurion Suburb Night.wav,What is the wind moving to make noise?,branches,Maybe
granny glissando.wav,What is making the loud whooshing noise?,car,Maybe
granny glissando.wav,What is making the loud whooshing noise?,wind,Yes
granny glissando.wav,What is making the loud whooshing noise?,airplane,Yes
Rain falling sound.wav,what is falling from sky?,water,Yes
Rain falling sound.wav,what is falling from sky?,rain,Yes
Rain falling sound.wav,what is falling from sky?,rain,Yes
Door.wav,What is the object?,car,Maybe
Door.wav,What is the object?,door,Maybe
Door.wav,What is the object?,door,Yes
Backhoe.wav,What material is being cut ?,wood,Maybe
Backhoe.wav,What material is being cut ?,branches,Maybe
Backhoe.wav,What material is being cut ?,wood,Maybe
fulles_arroseguentse.wav,what is being stepped on?,leaves,Yes
fulles_arroseguentse.wav,what is being stepped on?,snow,Maybe
fulles_arroseguentse.wav,what is being stepped on?,ground,Maybe
fulles_arroseguentse.wav,What object is being flipped around?,papers,No
fulles_arroseguentse.wav,What object is being flipped around?,paper,Maybe
fulles_arroseguentse.wav,What object is being flipped around?,grains,Maybe
Light Rain Home2.wav,What is dripping?,water,Maybe
Light Rain Home2.wav,What is dripping?,water,Yes
Light Rain Home2.wav,What is dripping?,rain,Yes
wind-up toy.wav,What is the person doing?,cutting,No
wind-up toy.wav,What is the person doing?,welding,No
wind-up toy.wav,What is the person doing?,scraping,Yes
wind-up toy.wav,What is the person using to wash of the dishes?,water,Yes
wind-up toy.wav,What is the person using to wash of the dishes?,sprayer,Yes
wind-up toy.wav,What is the person using to wash of the dishes?,faucet,Yes
grifo goteando.wav,What is being dropped into the water?,waters,Maybe
grifo goteando.wav,What is being dropped into the water?,tap,Maybe
grifo goteando.wav,What is being dropped into the water?,water,Maybe
ResidentialFallNight_crickets.wav,What is making the noises?,crickets,Maybe
ResidentialFallNight_crickets.wav,What is making the noises?,insects,Yes
ResidentialFallNight_crickets.wav,What is making the noises?,chirp,Yes
Tree Rustle 4.wav,What animal is chirping in the background?,bird,Maybe
Tree Rustle 4.wav,What animal is chirping in the background?,birds,Yes
Tree Rustle 4.wav,What animal is chirping in the background?,bird,Yes
Tree Rustle 4.wav,What kind of precipitation can be heard?,rain,Yes
Tree Rustle 4.wav,What kind of precipitation can be heard?,rain,Yes
Tree Rustle 4.wav,What kind of precipitation can be heard?,rain,Yes
Radio Fuzz for Old Radio Broadcast FF233.wav,What kind of constant noise is coming from the radio?,static,Yes
Radio Fuzz for Old Radio Broadcast FF233.wav,What kind of constant noise is coming from the radio?,static,Yes
Radio Fuzz for Old Radio Broadcast FF233.wav,What kind of constant noise is coming from the radio?,bad,Yes
Radio Fuzz for Old Radio Broadcast FF233.wav,What sound is the radio making?,static,Yes
Radio Fuzz for Old Radio Broadcast FF233.wav,What sound is the radio making?,static,Yes
Radio Fuzz for Old Radio Broadcast FF233.wav,What sound is the radio making?,static,Yes
PageFlip5.wav,What type of object is being handled?,paper,Maybe
PageFlip5.wav,What type of object is being handled?,book,Yes
PageFlip5.wav,What type of object is being handled?,book,Maybe
Loading old cobbles.wav,What type of machine is this ?,engine,Yes
Loading old cobbles.wav,What type of machine is this ?,vehicle,Maybe
Loading old cobbles.wav,What type of machine is this ?,tractor,Yes
souffle_me_tallique.wav,What object is making this mechanical noise?,metal,Yes
souffle_me_tallique.wav,What object is making this mechanical noise?,car,Yes
souffle_me_tallique.wav,What object is making this mechanical noise?,wheel,No
wood_saw_01.wav,What tool is someone using?,rod,Yes
wood_saw_01.wav,What tool is someone using?,sander,Maybe
wood_saw_01.wav,What tool is someone using?,sander,Maybe
1990 repetition brass-band 01.wav,What type of beat is used at the beginning of the song ?,drums,Yes
1990 repetition brass-band 01.wav,What type of beat is used at the beginning of the song ?,drum,Maybe
1990 repetition brass-band 01.wav,What type of beat is used at the beginning of the song ?,music,Maybe
dishes rattle.wav,What is making the rattling?,dog,Yes
dishes rattle.wav,What is making the rattling?,bus,Maybe
dishes rattle.wav,What is making the rattling?,bike,Yes
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_distant_chainsaw_01.wav,What speed is the vehicle moving?,fast,Yes
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_distant_chainsaw_01.wav,What speed is the vehicle moving?,slowly,Yes
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_distant_chainsaw_01.wav,What speed is the vehicle moving?,fast,Yes
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_distant_chainsaw_01.wav,What type of animal was making sounds?,birds,Yes
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_distant_chainsaw_01.wav,What type of animal was making sounds?,bird,Yes
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_distant_chainsaw_01.wav,What type of animal was making sounds?,bird,Yes
Suburban Summer Nights.wav,What is making noise?,engine,Maybe
Suburban Summer Nights.wav,What is making noise?,cricket,Maybe
Suburban Summer Nights.wav,What is making noise?,crickets,Yes
Suburban Summer Nights.wav,what time are these sounds most likely to happen?,evening,Maybe
Suburban Summer Nights.wav,what time are these sounds most likely to happen?,night,Yes
Suburban Summer Nights.wav,what time are these sounds most likely to happen?,ten,Yes
WasherSpinCycleWindDown4BeepEndSignal.wav,what causes the sound to change?,electricity,Maybe
WasherSpinCycleWindDown4BeepEndSignal.wav,what causes the sound to change?,stop,Yes
WasherSpinCycleWindDown4BeepEndSignal.wav,what causes the sound to change?,horn,Maybe
WasherSpinCycleWindDown4BeepEndSignal.wav,What is the machine doing?,engine,Maybe
WasherSpinCycleWindDown4BeepEndSignal.wav,What is the machine doing?,running,Maybe
WasherSpinCycleWindDown4BeepEndSignal.wav,What is the machine doing?,washing,Maybe
Natural Ambience 01.wav,What is making the chirping noise outside?,bird,Yes
Natural Ambience 01.wav,What is making the chirping noise outside?,birds,Yes
Natural Ambience 01.wav,What is making the chirping noise outside?,birds,Yes
big pit winder.wav,What creature is making a high-pitched sound?,bird,Maybe
big pit winder.wav,What creature is making a high-pitched sound?,ghost,Yes
big pit winder.wav,What creature is making a high-pitched sound?,dog,Maybe
big pit winder.wav,What was the background sound?,engine,Yes
big pit winder.wav,What was the background sound?,screeching,Maybe
big pit winder.wav,What was the background sound?,motor,Maybe
water_flows_through_crack_in_rocks.wav,What element is being recorded?,liquid,Yes
water_flows_through_crack_in_rocks.wav,What element is being recorded?,water,Yes
water_flows_through_crack_in_rocks.wav,What element is being recorded?,water,Yes
water_flows_through_crack_in_rocks.wav,What kind of body of water is this?,river,No
water_flows_through_crack_in_rocks.wav,What kind of body of water is this?,creek,Maybe
water_flows_through_crack_in_rocks.wav,What kind of body of water is this?,water,Yes
md10trk3.wav,What is the name of the moving part?,machine,Maybe
md10trk3.wav,What is the name of the moving part?,start,Yes
md10trk3.wav,What is the name of the moving part?,engine,Yes
md10trk3.wav,What makes the buzzing sound?,ac,Yes
md10trk3.wav,What makes the buzzing sound?,machine,Maybe
md10trk3.wav,What makes the buzzing sound?,normal,Yes
Dog Barking .wav,What breed of dog is this ?,heavy,Maybe
Dog Barking .wav,What breed of dog is this ?,small,Maybe
Dog Barking .wav,What breed of dog is this ?,big,No
strange_parrot.wav,What is squealing?,pig,Maybe
strange_parrot.wav,What is squealing?,wind,Maybe
strange_parrot.wav,What is squealing?,woman,Maybe
old tractor passing Hatz.wav,What animal could be running at the end?,cow,Maybe
old tractor passing Hatz.wav,What animal could be running at the end?,cow,Maybe
old tractor passing Hatz.wav,What animal could be running at the end?,horse,Maybe
old tractor passing Hatz.wav,what is the car doing at the end?,stop,Maybe
old tractor passing Hatz.wav,what is the car doing at the end?,driving,Maybe
old tractor passing Hatz.wav,what is the car doing at the end?,driving,Yes
Water drops.wav,What direction is the water coming from?,up,Maybe
Water drops.wav,What direction is the water coming from?,up,Maybe
Water drops.wav,What direction is the water coming from?,up,Yes
Water drops.wav,What is the water doing?,dripping,Yes
Water drops.wav,What is the water doing?,pouring,Yes
Water drops.wav,What is the water doing?,dripping,Yes
"Wind in a field recorded close to the ground in New Mexico, USA.wav",What is the sound that swishes?,wind,Yes
"Wind in a field recorded close to the ground in New Mexico, USA.wav",What is the sound that swishes?,wind,Yes
"Wind in a field recorded close to the ground in New Mexico, USA.wav",What is the sound that swishes?,wind,Yes
"Wind in a field recorded close to the ground in New Mexico, USA.wav",what is the wind doing?,blowing,Yes
"Wind in a field recorded close to the ground in New Mexico, USA.wav",what is the wind doing?,blowing,Yes
"Wind in a field recorded close to the ground in New Mexico, USA.wav",what is the wind doing?,blowing,Yes
STE-014-lisbonfountain01.wav,In what direction is the water moving?,down,Yes
STE-014-lisbonfountain01.wav,In what direction is the water moving?,down,Yes
STE-014-lisbonfountain01.wav,In what direction is the water moving?,down,Yes
STE-014-lisbonfountain01.wav,What is being run?,water,Yes
STE-014-lisbonfountain01.wav,What is being run?,water,Yes
STE-014-lisbonfountain01.wav,What is being run?,water,Yes
OsFnHhVsDoors.wav,What is being opened and closed repetitively?,door,Yes
OsFnHhVsDoors.wav,What is being opened and closed repetitively?,door,Yes
OsFnHhVsDoors.wav,What is being opened and closed repetitively?,cabinet,Maybe
Ambience Urban park fountain early evening.wav,What gender is the person speaking?,female,Yes
Ambience Urban park fountain early evening.wav,What gender is the person speaking?,female,Yes
Ambience Urban park fountain early evening.wav,What gender is the person speaking?,female,Yes
Ambience Urban park fountain early evening.wav,What is the person doing?,talking,Maybe
Ambience Urban park fountain early evening.wav,What is the person doing?,talking,Yes
Ambience Urban park fountain early evening.wav,What is the person doing?,driving,Yes
hort.wav,What is moving around?,wheelbarrow,Maybe
hort.wav,What is moving around?,glass,Yes
hort.wav,What is moving around?,metal,Maybe
Les_Feuilles_Mortes141020.wav,what is the background noise doing?,rain,Maybe
Les_Feuilles_Mortes141020.wav,what is the background noise doing?,rain,Yes
Les_Feuilles_Mortes141020.wav,what is the background noise doing?,raining,Yes
Heavy Rain in the suburbs.wav,What is the booming sound near the end of the clip?,thunder,Yes
Heavy Rain in the suburbs.wav,What is the booming sound near the end of the clip?,thunder,Yes
Heavy Rain in the suburbs.wav,What is the booming sound near the end of the clip?,thunder,Yes
birmingham-aston-canal-extractor-fan-background.wav,what is making the traffic noise?,tires,Maybe
birmingham-aston-canal-extractor-fan-background.wav,what is making the traffic noise?,cars,Maybe
birmingham-aston-canal-extractor-fan-background.wav,what is making the traffic noise?,bee,Maybe
Rope tied to boat in port.wav,What is the man opening?,door,Maybe
Rope tied to boat in port.wav,What is the man opening?,door,Yes
Rope tied to boat in port.wav,What is the man opening?,door,Maybe
Rope tied to boat in port.wav,What is the person doing with the door?,opening,Maybe
Rope tied to boat in port.wav,What is the person doing with the door?,opening,Yes
Rope tied to boat in port.wav,What is the person doing with the door?,opening,Maybe
Half bathroom with some toilet noise.wav,What is substance is making a sound by falling and making contact with a substance of the same type?,rock,No
Half bathroom with some toilet noise.wav,What is substance is making a sound by falling and making contact with a substance of the same type?,liquid,Maybe
Half bathroom with some toilet noise.wav,What is substance is making a sound by falling and making contact with a substance of the same type?,water,Maybe
Half bathroom with some toilet noise.wav,What machine is making the white noise?,television,Maybe
Half bathroom with some toilet noise.wav,What machine is making the white noise?,washer,No
Half bathroom with some toilet noise.wav,What machine is making the white noise?,fan,Yes
R05_0197.wav,What kind of vehicle is making this noise?,truck,Maybe
R05_0197.wav,What kind of vehicle is making this noise?,tractor,Maybe
R05_0197.wav,What kind of vehicle is making this noise?,car,Maybe
R05_0197.wav,What type of sound pattern can be detected with the machine near the end?,wheels,Maybe
R05_0197.wav,What type of sound pattern can be detected with the machine near the end?,engine,No
R05_0197.wav,What type of sound pattern can be detected with the machine near the end?,slowly,Maybe
"Rain On Town Square, South Germany.wav",What is speaking?,people,Yes
"Rain On Town Square, South Germany.wav",What is speaking?,english,Yes
"Rain On Town Square, South Germany.wav",What is speaking?,men,Yes
Sea sound-3.wav,What kind of water is causing the noise?,sea,Yes
Sea sound-3.wav,What kind of water is causing the noise?,waves,Yes
Sea sound-3.wav,What kind of water is causing the noise?,waves,Yes
robin_3.wav,What are the birds doing?,chirping,Yes
robin_3.wav,What are the birds doing?,singing,Yes
robin_3.wav,What are the birds doing?,chirping,Yes
robin_3.wav,What is making the chirping noise?,birds,Maybe
robin_3.wav,What is making the chirping noise?,birds,Yes
robin_3.wav,What is making the chirping noise?,bird,Yes
Relaxing stream underwater SHORT 141015_0442.wav,What is the water coming out of?,fountain,Yes
Relaxing stream underwater SHORT 141015_0442.wav,What is the water coming out of?,faucet,Maybe
Relaxing stream underwater SHORT 141015_0442.wav,What is the water coming out of?,pipe,Maybe
Relaxing stream underwater SHORT 141015_0442.wav,What is there a steady flow of?,water,Yes
Relaxing stream underwater SHORT 141015_0442.wav,What is there a steady flow of?,water,Yes
Relaxing stream underwater SHORT 141015_0442.wav,What is there a steady flow of?,water,Yes
Lekkers Ambience.wav,A female is talking to a person of what gender?,male,Maybe
Lekkers Ambience.wav,A female is talking to a person of what gender?,male,Yes
Lekkers Ambience.wav,A female is talking to a person of what gender?,male,Maybe
Lekkers Ambience.wav,What are the humans doing?,chatting,Yes
Lekkers Ambience.wav,What are the humans doing?,talking,Yes
Lekkers Ambience.wav,What are the humans doing?,talking,Yes
bowling_basin_2.wav,What sound is heard in the recording?,hitting,Maybe
bowling_basin_2.wav,What sound is heard in the recording?,traffic,Maybe
bowling_basin_2.wav,What sound is heard in the recording?,traffic,Maybe
bm_lampshade.wav,What kind of instrument can be heard?,bell,Maybe
bm_lampshade.wav,What kind of instrument can be heard?,triangle,Maybe
bm_lampshade.wav,What kind of instrument can be heard?,gong,Yes
Pensol - le Moulin cours d&#39;eau.wav,What type of element can be heard in the recording?,water,Yes
Pensol - le Moulin cours d&#39;eau.wav,What type of element can be heard in the recording?,water,Yes
Pensol - le Moulin cours d&#39;eau.wav,What type of element can be heard in the recording?,water,Yes
Schnelllauferpresse 01.wav,What is the rhythm of the pounding?,constant,Maybe
Schnelllauferpresse 01.wav,What is the rhythm of the pounding?,motor,Maybe
Schnelllauferpresse 01.wav,What is the rhythm of the pounding?,drum,Yes
Boiler and kitchen hood.wav,What activity is happening?,construction,Maybe
Boiler and kitchen hood.wav,What activity is happening?,raining,Maybe
Boiler and kitchen hood.wav,What activity is happening?,cleaning,Maybe
London Underground- tube train at station.wav,In what stage of life is the main human speaker?,adult,Yes
London Underground- tube train at station.wav,In what stage of life is the main human speaker?,adult,Yes
London Underground- tube train at station.wav,In what stage of life is the main human speaker?,adult,Yes
London Underground- tube train at station.wav,What gender is the recorded voice?,female,Yes
London Underground- tube train at station.wav,What gender is the recorded voice?,female,Yes
London Underground- tube train at station.wav,What gender is the recorded voice?,female,Yes
sw_PoultryBarn_cs8049.wav,What kind of animals are around?,hen,Yes
sw_PoultryBarn_cs8049.wav,What kind of animals are around?,birds,Yes
sw_PoultryBarn_cs8049.wav,What kind of animals are around?,birds,Yes
Bottle Open Pour Fizz.wav,What human sensation would cause someone to conduct this activity?,sound,Yes
Bottle Open Pour Fizz.wav,What human sensation would cause someone to conduct this activity?,sound,Yes
Bottle Open Pour Fizz.wav,What human sensation would cause someone to conduct this activity?,noises,Maybe
Nordschleife_Vorkriegsrennwagen_1.wav,What is making the sound?,machine,Yes
Nordschleife_Vorkriegsrennwagen_1.wav,What is making the sound?,motorcycle,Yes
Nordschleife_Vorkriegsrennwagen_1.wav,What is making the sound?,motorcycle,Yes
41_STEAM.wav,What is being sprayed?,water,Yes
41_STEAM.wav,What is being sprayed?,water,Maybe
41_STEAM.wav,What is being sprayed?,water,Yes
Car passing.wav,What are the objects on the car that touches the road to create sound?,tires,Maybe
Car passing.wav,What are the objects on the car that touches the road to create sound?,tires,Yes
Car passing.wav,What are the objects on the car that touches the road to create sound?,tires,Yes
Car passing.wav,What are the vehicles driving on?,road,Yes
Car passing.wav,What are the vehicles driving on?,highway,Maybe
Car passing.wav,What are the vehicles driving on?,car,Yes
Echo Garage Door.wav,What is making the repeated noise?,train,Yes
Echo Garage Door.wav,What is making the repeated noise?,waves,No
Echo Garage Door.wav,What is making the repeated noise?,wind,Maybe
Footsteps_Squeeky_Wood.wav,What are the steps made of?,wood,Yes
Footsteps_Squeeky_Wood.wav,What are the steps made of?,wood,Yes
Footsteps_Squeeky_Wood.wav,What are the steps made of?,floor,Maybe
charles shurz park.wav,What is making noise?,vehicle,Maybe
charles shurz park.wav,What is making noise?,airplane,Maybe
charles shurz park.wav,What is making noise?,rain,Maybe
Dog whining.wav,What is the animal doing?,barking,Yes
Dog whining.wav,What is the animal doing?,barking,Yes
Dog whining.wav,What is the animal doing?,barking,Maybe
"Cruiseship - inside, crew cabin at night.wav",What object is making the low pitched noise?,moving,Yes
"Cruiseship - inside, crew cabin at night.wav",What object is making the low pitched noise?,shoe,Maybe
"Cruiseship - inside, crew cabin at night.wav",What object is making the low pitched noise?,plane,Maybe
20091224.bells.02.wav,What are ringing?,bells,Yes
20091224.bells.02.wav,What are ringing?,bell,Yes
20091224.bells.02.wav,What are ringing?,bells,Yes
Metal spoon on china plate.wav,What is clanking?,washer,Maybe
Metal spoon on china plate.wav,What is clanking?,silverware,Maybe
Metal spoon on china plate.wav,What is clanking?,metal,Yes
Fuente_collserola_bcn.wav,What is making the sound?,water,Yes
Fuente_collserola_bcn.wav,What is making the sound?,water,Yes
Fuente_collserola_bcn.wav,What is making the sound?,water,Yes
Fuente_collserola_bcn.wav,what is the water doing?,running,Yes
Fuente_collserola_bcn.wav,what is the water doing?,draining,No
Fuente_collserola_bcn.wav,what is the water doing?,running,Yes
ambient 2.wav,What art form is this?,music,Yes
ambient 2.wav,What art form is this?,music,Yes
ambient 2.wav,What art form is this?,music,Yes
vent_int_garage2.wav,what gets moved?,wood,Maybe
vent_int_garage2.wav,what gets moved?,unknown,No
vent_int_garage2.wav,what gets moved?,car,No
vent_int_garage2.wav,What happens between the initial thud and the first clinking sound?,nothing,Yes
vent_int_garage2.wav,What happens between the initial thud and the first clinking sound?,nothing,Maybe
vent_int_garage2.wav,What happens between the initial thud and the first clinking sound?,driving,Maybe
Outdoors rumble.wav,What color noise is this?,white,Maybe
Outdoors rumble.wav,What color noise is this?,white,Yes
Outdoors rumble.wav,What color noise is this?,white,Yes
Outdoors rumble.wav,What is being driven?,vehicle,Yes
Outdoors rumble.wav,What is being driven?,air,Maybe
Outdoors rumble.wav,What is being driven?,car,Yes
promenade_Lanzarote_kids_people_talking_bicycles_AMB_EXT.wav,What form of transportation can be heard passing by?,car,Maybe
promenade_Lanzarote_kids_people_talking_bicycles_AMB_EXT.wav,What form of transportation can be heard passing by?,truck,Maybe
promenade_Lanzarote_kids_people_talking_bicycles_AMB_EXT.wav,What form of transportation can be heard passing by?,bicycle,Yes
promenade_Lanzarote_kids_people_talking_bicycles_AMB_EXT.wav,What living creature is making sound?,human,Yes
promenade_Lanzarote_kids_people_talking_bicycles_AMB_EXT.wav,What living creature is making sound?,people,Yes
promenade_Lanzarote_kids_people_talking_bicycles_AMB_EXT.wav,What living creature is making sound?,human,Yes
_Stream 4 at Krka falls.wav,What is the staticky sound?,machine,Maybe
_Stream 4 at Krka falls.wav,What is the staticky sound?,rain,Yes
_Stream 4 at Krka falls.wav,What is the staticky sound?,fire,Yes
Burleson01.wav,What animal was heard in the background?,cow,Maybe
Burleson01.wav,What animal was heard in the background?,cow,Yes
Burleson01.wav,What animal was heard in the background?,cow,Maybe
Burleson01.wav,What body movement can be heard?,walking,Yes
Burleson01.wav,What body movement can be heard?,walking,Maybe
Burleson01.wav,What body movement can be heard?,walking,Yes
Skwer Starszych Panow Piatek Popoudniu.wav,What animal is making noise in the background?,music,Yes
Skwer Starszych Panow Piatek Popoudniu.wav,What animal is making noise in the background?,horse,Maybe
Skwer Starszych Panow Piatek Popoudniu.wav,What animal is making noise in the background?,dog,Yes
Skwer Starszych Panow Piatek Popoudniu.wav,what are the dogs doing?,outdoors,Yes
Skwer Starszych Panow Piatek Popoudniu.wav,what are the dogs doing?,playing,Maybe
Skwer Starszych Panow Piatek Popoudniu.wav,what are the dogs doing?,barking,Yes
Crow noise.wav,What are the types of flying animals that make these sounds?,insects,Maybe
Crow noise.wav,What are the types of flying animals that make these sounds?,crows,Yes
Crow noise.wav,What are the types of flying animals that make these sounds?,birds,Yes
SwampFrogsAndGeese.wav,what are talking?,birds,Maybe
SwampFrogsAndGeese.wav,what are talking?,birds,Yes
SwampFrogsAndGeese.wav,what are talking?,birds,Yes
SwampFrogsAndGeese.wav,what is making the repetitive sound?,birds,Maybe
SwampFrogsAndGeese.wav,what is making the repetitive sound?,bird,Yes
SwampFrogsAndGeese.wav,what is making the repetitive sound?,birds,Yes
Remix of 101980__pyr0x__growl_variants.wav,What kind of animal is growling?,bear,Maybe
Remix of 101980__pyr0x__growl_variants.wav,What kind of animal is growling?,lion,Yes
Remix of 101980__pyr0x__growl_variants.wav,What kind of animal is growling?,frog,Maybe
Street cleaning.wav,What is the source of the squeaking?,cars,Maybe
Street cleaning.wav,What is the source of the squeaking?,saw,Maybe
Street cleaning.wav,What is the source of the squeaking?,metal,Maybe
kijjaz - Swimming Pool Pump 03.wav,what is the mechicanal object creating the sound?,fan,Maybe
kijjaz - Swimming Pool Pump 03.wav,what is the mechicanal object creating the sound?,engine,Maybe
kijjaz - Swimming Pool Pump 03.wav,what is the mechicanal object creating the sound?,machine,Yes
kijjaz - Swimming Pool Pump 03.wav,What type of flow or charge is used to run the thing heard in this clip?,vehicle,Yes
kijjaz - Swimming Pool Pump 03.wav,What type of flow or charge is used to run the thing heard in this clip?,electricity,Yes
kijjaz - Swimming Pool Pump 03.wav,What type of flow or charge is used to run the thing heard in this clip?,gas,Yes
Slider door.wav,What is being opened?,door,Yes
Slider door.wav,What is being opened?,package,No
Slider door.wav,What is being opened?,door,Maybe
Slider door.wav,What type of mammal is completing the task?,human,Yes
Slider door.wav,What type of mammal is completing the task?,human,Yes
Slider door.wav,What type of mammal is completing the task?,human,Yes
Kobe-train-announcement-and-arrival.wav,Towards the end of the clip what type of noise is the last new noise to be introduced?,airplane,Yes
Kobe-train-announcement-and-arrival.wav,Towards the end of the clip what type of noise is the last new noise to be introduced?,engine,Maybe
Kobe-train-announcement-and-arrival.wav,Towards the end of the clip what type of noise is the last new noise to be introduced?,beeping,Yes
Kobe-train-announcement-and-arrival.wav,what is the machine which can be heard stopping?,aeroplane,Maybe
Kobe-train-announcement-and-arrival.wav,what is the machine which can be heard stopping?,train,Maybe
Kobe-train-announcement-and-arrival.wav,what is the machine which can be heard stopping?,train,Yes
Water Streaming #5.wav,What direction is the water moving from the faucet?,east,Maybe
Water Streaming #5.wav,What direction is the water moving from the faucet?,down,Yes
Water Streaming #5.wav,What direction is the water moving from the faucet?,down,Yes
Water Streaming #5.wav,What is the water doing?,falling,Maybe
Water Streaming #5.wav,What is the water doing?,flowing,Yes
Water Streaming #5.wav,What is the water doing?,falling,Yes
Rain_Falling_On_Umbrella.wav,What is the sound?,rain,Yes
Rain_Falling_On_Umbrella.wav,What is the sound?,crackers,Yes
Rain_Falling_On_Umbrella.wav,What is the sound?,train,No
Car interior driving 1.wav,What is the door doing?,moving,Maybe
Car interior driving 1.wav,What is the door doing?,swinging,Maybe
Car interior driving 1.wav,What is the door doing?,pulling,Yes
Car interior driving 1.wav,what is turned on?,engine,Yes
Car interior driving 1.wav,what is turned on?,boat,Maybe
Car interior driving 1.wav,what is turned on?,refrigerator,Yes
Giant 1.wav,What is the person doing?,talking,Maybe
Giant 1.wav,What is the person doing?,talking,Maybe
Giant 1.wav,What is the person doing?,roaring,Maybe
cars_pass_01_070812.wav,What is the person standing next to to get this sound?,road,Yes
cars_pass_01_070812.wav,What is the person standing next to to get this sound?,traffic,Yes
cars_pass_01_070812.wav,What is the person standing next to to get this sound?,road,Yes
city pouring rain.wav,What is happening?,raining,Yes
city pouring rain.wav,What is happening?,raining,Yes
city pouring rain.wav,What is happening?,rainfall,Yes
city pouring rain.wav,What is the weather?,raining,Yes
city pouring rain.wav,What is the weather?,raining,Yes
city pouring rain.wav,What is the weather?,rain,Yes
doorbell old.wav,What is being hit over and over?,piano,Maybe
doorbell old.wav,What is being hit over and over?,instrument,Yes
doorbell old.wav,What is being hit over and over?,ball,Yes
doorbell old.wav,"What office device of the past would most likely make this noise, albeit not so often?",vehicle,Yes
doorbell old.wav,"What office device of the past would most likely make this noise, albeit not so often?",typewriter,Yes
doorbell old.wav,"What office device of the past would most likely make this noise, albeit not so often?",bell,Yes
squeeks raw.wav,What is a place called that has a variety of equipment such as this?,playground,Yes
squeeks raw.wav,What is a place called that has a variety of equipment such as this?,garage,No
squeeks raw.wav,What is a place called that has a variety of equipment such as this?,factory,Maybe
squeeks raw.wav,What is the swing made out of?,interested,Yes
squeeks raw.wav,What is the swing made out of?,metal,Yes
squeeks raw.wav,What is the swing made out of?,metal,Yes
Train Station Loudspeakers.wav,What is the person making the announcement on?,intercom,Maybe
Train Station Loudspeakers.wav,What is the person making the announcement on?,speaker,Maybe
Train Station Loudspeakers.wav,What is the person making the announcement on?,airport,Yes
Sound_Of_Sea_In_Harbour.wav,What kind of animal is present?,dog,Yes
Sound_Of_Sea_In_Harbour.wav,What kind of animal is present?,dog,Yes
Sound_Of_Sea_In_Harbour.wav,What kind of animal is present?,none,Maybe
conversation.wav,What are the people doing?,talking,Yes
conversation.wav,What are the people doing?,talking,Yes
conversation.wav,What are the people doing?,talking,Yes
conversation.wav,What human sound does someone make to show joy?,talking,Yes
conversation.wav,What human sound does someone make to show joy?,laughing,Maybe
conversation.wav,What human sound does someone make to show joy?,laugh,Yes
River Alde marsh.wav,What is heard constantly in the background?,walking,Yes
River Alde marsh.wav,What is heard constantly in the background?,airsound,Yes
River Alde marsh.wav,What is heard constantly in the background?,whistle,Yes
River Alde marsh.wav,What kind of animals are there?,birds,Yes
River Alde marsh.wav,What kind of animals are there?,birds,Yes
River Alde marsh.wav,What kind of animals are there?,birds,Yes
SpaceAmbient.wav,What does it sound like?,storm,Yes
SpaceAmbient.wav,What does it sound like?,storm,Maybe
SpaceAmbient.wav,What does it sound like?,wind,Yes
SpaceAmbient.wav,What is the color of this sound?,white,No
SpaceAmbient.wav,What is the color of this sound?,white,Yes
SpaceAmbient.wav,What is the color of this sound?,blue,No
Seashore Atmos LW2.wav,What type of vehicle is heard?,motorcycle,Yes
Seashore Atmos LW2.wav,What type of vehicle is heard?,motorcycle,Yes
Seashore Atmos LW2.wav,What type of vehicle is heard?,motorcycle,Maybe
"bistro, ambient noise, talking.wav",what gender of people are talking?,female,Yes
