file_name,QuestionText,answer,confidence
Train Horn.wav,What type of train is this ?,schnell,Yes
Train Horn.wav,What type of train is this ?,Fracht,Maybe
kettle-watergong4.wav,What is the object being struck?,Trommel,Yes
kettle-watergong4.wav,What is the object being struck?,Trommel,Yes
kettle-watergong4.wav,What is the object being struck?,Metall,Maybe
open and close umbrella.wav,What object is making the sounds?,Hefter,Maybe
open and close umbrella.wav,What object is making the sounds?,Hefter,Maybe
open and close umbrella.wav,What object is making the sounds?,Hefter,Maybe
SYnth_NoisesAV.wav,What is making the noise?,Synthesizer,Maybe
SYnth_NoisesAV.wav,What is making the noise?,Synthesizer,Yes
SYnth_NoisesAV.wav,What is making the noise?,Synthesizer,Maybe
San Francisco Traffic at Powell And O&#39;Farrell.wav,What type of vehicle is driving by?,Motorrad,Maybe
San Francisco Traffic at Powell And O&#39;Farrell.wav,What type of vehicle is driving by?,Motorrad,Maybe
San Francisco Traffic at Powell And O&#39;Farrell.wav,What type of vehicle is driving by?,Auto,Maybe
April_2004_garden_birds01.wav,What can be faintly heard thoroughly besides the chirping?,Verkehr,Maybe
April_2004_garden_birds01.wav,What can be faintly heard thoroughly besides the chirping?,Vogel,Maybe
April_2004_garden_birds01.wav,What can be faintly heard thoroughly besides the chirping?,Motorrad,No
April_2004_garden_birds01.wav,What is the bird doing?,zwitschern,Yes
April_2004_garden_birds01.wav,What is the bird doing?,zwitschern,Yes
April_2004_garden_birds01.wav,What is the bird doing?,zwitschern,Maybe
bamboo_wind_chimes_1.wav,What class of instrument is this?,Trommel,Yes
bamboo_wind_chimes_1.wav,What class of instrument is this?,Trommel,Maybe
bamboo_wind_chimes_1.wav,What class of instrument is this?,Musik,Yes
Cat and Rain.wav,What animal is making noise?,Katze,Yes
Cat and Rain.wav,What animal is making noise?,Katze,Yes
Cat and Rain.wav,What animal is making noise?,Katze,Yes
Cat and Rain.wav,What kind of animal is nearby?,Katze,Yes
Cat and Rain.wav,What kind of animal is nearby?,Katze,Yes
Cat and Rain.wav,What kind of animal is nearby?,Katze,Yes
md4trk7.wav,What is causing the squealing noise?,Maschine,Yes
md4trk7.wav,What is causing the squealing noise?,Gürtel,Yes
md4trk7.wav,What is causing the squealing noise?,Motor,Maybe
by a busy road background.wav,What kind of machinery is making the noise?,Motor,Maybe
by a busy road background.wav,What kind of machinery is making the noise?,Ebene,Maybe
by a busy road background.wav,What kind of machinery is making the noise?,Traktor,Maybe
DH12_139_CentStat11_out.wav,What is the gender of the recorded voice?,weiblich,Yes
DH12_139_CentStat11_out.wav,What is the gender of the recorded voice?,weiblich,Yes
DH12_139_CentStat11_out.wav,What is the gender of the recorded voice?,Ansager,Yes
stream5.wav,what is flowing?,Wasser,Yes
stream5.wav,what is flowing?,Wasser,Yes
stream5.wav,what is flowing?,Wasser,Yes
stream5.wav,What is the water doing?,fließen,Yes
stream5.wav,What is the water doing?,gießen,Yes
stream5.wav,What is the water doing?,fließen,Maybe
Steady Rain.wav,What is the rain hitting outside?,Eimer,Maybe
Steady Rain.wav,What is the rain hitting outside?,Auto,Maybe
Steady Rain.wav,What is the rain hitting outside?,Dach,Maybe
resonant_sewer.wav,What is it that is falling into a puddle?,Regen,Yes
resonant_sewer.wav,What is it that is falling into a puddle?,Wasser,Maybe
resonant_sewer.wav,What is it that is falling into a puddle?,Wasser,Yes
resonant_sewer.wav,What is likely producing the sound of the flowing substance?,Wasser,Maybe
resonant_sewer.wav,What is likely producing the sound of the flowing substance?,Wasserhahn,Yes
resonant_sewer.wav,What is likely producing the sound of the flowing substance?,Wasser,Yes
d0_drips_03.wav,What is clanking?,Zinn,No
d0_drips_03.wav,What is clanking?,Bleistift,No
d0_drips_03.wav,What is clanking?,Wasser,Maybe
d0_drips_03.wav,What is dripping?,flüssig,Maybe
d0_drips_03.wav,What is dripping?,Wasser,Yes
d0_drips_03.wav,What is dripping?,Wasser,Maybe
Newark airport outside.wav,What are the people doing?,sprechen,Yes
Newark airport outside.wav,What are the people doing?,Hören,Maybe
Newark airport outside.wav,What are the people doing?,sprechen,Maybe
heavy industrial door opens 110419_01.wav,What is the object doing?,vibrieren,Yes
heavy industrial door opens 110419_01.wav,What is the object doing?,summen,Yes
heavy industrial door opens 110419_01.wav,What is the object doing?,Bus,Maybe
heavy industrial door opens 110419_01.wav,What kind of machine is making that noise?,Heizung,Yes
heavy industrial door opens 110419_01.wav,What kind of machine is making that noise?,industriell,Maybe
heavy industrial door opens 110419_01.wav,What kind of machine is making that noise?,Drucken,No
"Gibraltar Mountain (apes, birds).wav",what kind of birds are making noise?,Krähe,Yes
"Gibraltar Mountain (apes, birds).wav",what kind of birds are making noise?,zwitschern,Maybe
"Gibraltar Mountain (apes, birds).wav",what kind of birds are making noise?,Enten,Maybe
in_cafe_4.wav,What are the people doing?,sprechen,Yes
in_cafe_4.wav,What are the people doing?,sprechen,Yes
in_cafe_4.wav,What are the people doing?,Essen,Maybe
in_cafe_4.wav,What is making the sharp noises in the background?,Utensilien,Yes
in_cafe_4.wav,What is making the sharp noises in the background?,Teller,Maybe
in_cafe_4.wav,What is making the sharp noises in the background?,Flüstern,Yes
turtledove sounds.wav,What animal is making this sound?,Taube,Maybe
turtledove sounds.wav,What animal is making this sound?,Vögel,Yes
turtledove sounds.wav,What animal is making this sound?,Taube,Yes
turtledove sounds.wav,What is the owl doing?,Singen,Yes
turtledove sounds.wav,What is the owl doing?,Singen,Yes
turtledove sounds.wav,What is the owl doing?,Singen,Yes
belladonna.wav,what are the chimes doing?,klappern,Yes
belladonna.wav,what are the chimes doing?,Mischung,Yes
belladonna.wav,what are the chimes doing?,Klingeln,Yes
forest04.wav,What sort of animal is making the noises?,Vögel,Yes
forest04.wav,What sort of animal is making the noises?,Vögel,Yes
forest04.wav,What sort of animal is making the noises?,Vögel,Yes
footstep on wood foley.wav,What is the person walking up?,Stufen,Yes
footstep on wood foley.wav,What is the person walking up?,Stufen,Yes
footstep on wood foley.wav,What is the person walking up?,Stufen,Yes
inside a japanese bus.wav,What is the person doing with the plastic?,krinkeln,Maybe
inside a japanese bus.wav,What is the person doing with the plastic?,Verpackung,No
inside a japanese bus.wav,What is the person doing with the plastic?,Öffnung,Maybe
Waterfalls_00217.wav,What is flowing?,Wasser,Yes
Waterfalls_00217.wav,What is flowing?,Wasser,Yes
Waterfalls_00217.wav,What is flowing?,Regen,Yes
Waterfalls_00217.wav,What is the name of the stream?,schnell,No
Waterfalls_00217.wav,What is the name of the stream?,Wasserfall,No
Waterfalls_00217.wav,What is the name of the stream?,Unbekannt,Maybe
Omni_Ambiental_PublicKitchen.wav,What noises are in the background?,Tür,Maybe
Omni_Ambiental_PublicKitchen.wav,What noises are in the background?,Menschen,Yes
Omni_Ambiental_PublicKitchen.wav,What noises are in the background?,gehen,Maybe
Omni_Ambiental_PublicKitchen.wav,What sport is being played?,Unbekannt,No
Omni_Ambiental_PublicKitchen.wav,What sport is being played?,Tischtennis,Maybe
Omni_Ambiental_PublicKitchen.wav,What sport is being played?,Tischtennis,Maybe
Anchor Chain.wav,What is the material made of?,Eisen,Maybe
Anchor Chain.wav,What is the material made of?,Stahl,Maybe
Anchor Chain.wav,What is the material made of?,Metall,Yes
Birds and ducks -Delta del Llobregat.wav,What insect can be heard chirping?,Kricket,Maybe
Birds and ducks -Delta del Llobregat.wav,What insect can be heard chirping?,Fliege,Yes
Birds and ducks -Delta del Llobregat.wav,What insect can be heard chirping?,Kricket,Yes
Tallarol capnegre.wav,What type of insect is making this noise ?,Kricket,Maybe
Tallarol capnegre.wav,What type of insect is making this noise ?,Kricket,No
Tallarol capnegre.wav,What type of insect is making this noise ?,Heuschrecke,Maybe
Davis 1.wav,What are people doing in the distance?,gehen,Maybe
Davis 1.wav,What are people doing in the distance?,streiten,Maybe
Davis 1.wav,What are people doing in the distance?,sprechen,Yes
Davis 1.wav,What kind of animal is in the area?,Elefant,Maybe
Davis 1.wav,What kind of animal is in the area?,Fisch,Maybe
Davis 1.wav,What kind of animal is in the area?,Hund,No
Bathtub_with_Foam.wav,What is going down the tank?,Wasser,Maybe
Bathtub_with_Foam.wav,What is going down the tank?,Wasser,Yes
Bathtub_with_Foam.wav,What is going down the tank?,Wasser,Yes
Bathtub_with_Foam.wav,What object is making this sound?,Wasser,Yes
Bathtub_with_Foam.wav,What object is making this sound?,Wasser,Yes
Bathtub_with_Foam.wav,What object is making this sound?,Toilette,Yes
Car Engine 1.wav,What is moving the thing with wheels?,Motor,Maybe
Car Engine 1.wav,What is moving the thing with wheels?,Lautsprecher,Yes
Car Engine 1.wav,What is moving the thing with wheels?,LKW,Yes
Car Engine 1.wav,What type of vehicle is making the loud noise?,Auto,Maybe
Car Engine 1.wav,What type of vehicle is making the loud noise?,LKW,Maybe
Car Engine 1.wav,What type of vehicle is making the loud noise?,LKW,Maybe
Sink and Water.wav,What is the water doing?,Betrieb,Yes
Sink and Water.wav,What is the water doing?,fließen,Yes
Sink and Water.wav,What is the water doing?,Betrieb,Yes
RowanMagennis_160019_SD100_CrumplingTinFoil.wav,What is the item that is rustling like paper?,Metall,Yes
RowanMagennis_160019_SD100_CrumplingTinFoil.wav,What is the item that is rustling like paper?,Metall,Maybe
RowanMagennis_160019_SD100_CrumplingTinFoil.wav,What is the item that is rustling like paper?,Trockner,Maybe
RowanMagennis_160019_SD100_CrumplingTinFoil.wav,What is the person handling the aluminum foil doing?,krinkeln,Yes
RowanMagennis_160019_SD100_CrumplingTinFoil.wav,What is the person handling the aluminum foil doing?,zerquetschen,Maybe
RowanMagennis_160019_SD100_CrumplingTinFoil.wav,What is the person handling the aluminum foil doing?,Er,Yes
heavy old keys working on door lock.wav,What item is the person moving back and forth?,Rechen,Maybe
heavy old keys working on door lock.wav,What item is the person moving back and forth?,Bücher,No
heavy old keys working on door lock.wav,What item is the person moving back and forth?,Objekt,Maybe
Rain hitting window.wav,What microwaved food does the clustered nature this sound remind one of?,Popcorn,Yes
Rain hitting window.wav,What microwaved food does the clustered nature this sound remind one of?,Popcorn,Yes
Rain hitting window.wav,What microwaved food does the clustered nature this sound remind one of?,Popcorn,Maybe
Rain on open window.wav,What is the rain falling on?,Holz,Yes
Rain on open window.wav,What is the rain falling on?,Dach,No
Rain on open window.wav,What is the rain falling on?,Plane,Maybe
Rain on open window.wav,What is the weather like?,Sommer,Maybe
Rain on open window.wav,What is the weather like?,Luft,Yes
Rain on open window.wav,What is the weather like?,regnerisch,Yes
Squeak Finger on Glass.wav,What is being washed?,Hund,Yes
Squeak Finger on Glass.wav,What is being washed?,Fenster,Maybe
Squeak Finger on Glass.wav,What is being washed?,Fenster,Yes
Squeak Finger on Glass.wav,What is the thing that is being rubbed likely made out of?,interessiert,Yes
Squeak Finger on Glass.wav,What is the thing that is being rubbed likely made out of?,Glas,Yes
Squeak Finger on Glass.wav,What is the thing that is being rubbed likely made out of?,Gummi,Maybe
Glass bag drops.wav,What is the distance of the glass shattering?,schließen,Yes
Glass bag drops.wav,What is the distance of the glass shattering?,schließen,Yes
Glass bag drops.wav,What is the distance of the glass shattering?,schließen,Maybe
cooking pasta.wav,What can be heard?,Regen,Maybe
cooking pasta.wav,What can be heard?,Wasser,Maybe
cooking pasta.wav,What can be heard?,regnerisch,Yes
cooking pasta.wav,What is the liquid doing?,sprudeln,Maybe
cooking pasta.wav,What is the liquid doing?,Wasser,Yes
cooking pasta.wav,What is the liquid doing?,sprudeln,Yes
buzzing stinging.wav,What animal is buzzing?,Insekt,Yes
buzzing stinging.wav,What animal is buzzing?,Biene,Yes
buzzing stinging.wav,What animal is buzzing?,Fliege,Yes
buzzing stinging.wav,What is the loudest sound in this recording?,Summen,Yes
buzzing stinging.wav,What is the loudest sound in this recording?,Summen,Yes
buzzing stinging.wav,What is the loudest sound in this recording?,Biene,Yes
City Bus.wav,What kind of vehicle is blowing its horn in the distance?,LKW,Maybe
City Bus.wav,What kind of vehicle is blowing its horn in the distance?,Schiff,Maybe
City Bus.wav,What kind of vehicle is blowing its horn in the distance?,Zug,Yes
Pouring Into Glass.wav,What is the water being poured into?,Krug,Maybe
Pouring Into Glass.wav,What is the water being poured into?,klopfen,Maybe
Pouring Into Glass.wav,What is the water being poured into?,Tasse,Yes
Rumpling_Paper_01.wav,What is the person doing with the papers?,krinkeln,Yes
Rumpling_Paper_01.wav,What is the person doing with the papers?,Falten,Maybe
Rumpling_Paper_01.wav,What is the person doing with the papers?,ziehen um,Maybe
Rumpling_Paper_01.wav,What is the person touching?,Papier,Maybe
Rumpling_Paper_01.wav,What is the person touching?,Papier,Maybe
Rumpling_Paper_01.wav,What is the person touching?,Luftpolsterfolie,Maybe
kipgeluid.wav,What are the chickens moving on ?,Heu,Yes
kipgeluid.wav,What are the chickens moving on ?,Heu,Yes
kipgeluid.wav,What are the chickens moving on ?,Stroh,Maybe
Water Boiling in Small Pot_1-2.wav,What is the precipitation that produces the noise composed of?,Regen,Yes
Water Boiling in Small Pot_1-2.wav,What is the precipitation that produces the noise composed of?,Wasser,Yes
Water Boiling in Small Pot_1-2.wav,What is the precipitation that produces the noise composed of?,Regen,Yes
Water Boiling in Small Pot_1-2.wav,What type of precipitation is it?,Regen,Yes
Water Boiling in Small Pot_1-2.wav,What type of precipitation is it?,Regen,Yes
Water Boiling in Small Pot_1-2.wav,What type of precipitation is it?,Regen,Yes
affected_population.wav,What electrical device is giving out sound?,Radio,No
affected_population.wav,What electrical device is giving out sound?,Lautsprecher,Yes
affected_population.wav,What electrical device is giving out sound?,Fernsehen,Yes
Birds Chirping ME.A1.wav,What is the water doing?,Betrieb,Yes
Birds Chirping ME.A1.wav,What is the water doing?,fließen,Yes
Birds Chirping ME.A1.wav,What is the water doing?,Betrieb,Yes
Sheep BAAAH.wav,what animal makes the sound?,Schaf,Yes
Sheep BAAAH.wav,what animal makes the sound?,Schaf,Yes
Sheep BAAAH.wav,what animal makes the sound?,Schaf,Yes
Sheep BAAAH.wav,What is the non living object creating sound?,Schaf,Maybe
Sheep BAAAH.wav,What is the non living object creating sound?,Glocke,Yes
Sheep BAAAH.wav,What is the non living object creating sound?,Wind,Maybe
Olive Oil.wav,What is the liquid being held in?,Krug,Maybe
Olive Oil.wav,What is the liquid being held in?,Krug,Yes
Olive Oil.wav,What is the liquid being held in?,Wasser,Yes
Garden ambience.wav,What animal is chirping?,Vogel,Yes
Garden ambience.wav,What animal is chirping?,Vogel,Yes
Garden ambience.wav,What animal is chirping?,Vogel,Maybe
Garden ambience.wav,What instrument is being played in the background?,Schlagzeug,Maybe
Garden ambience.wav,What instrument is being played in the background?,Trommel,Yes
Garden ambience.wav,What instrument is being played in the background?,keiner,Maybe
20100418.marshes.storm.01.wav,What is chirping?,Vögel,Yes
20100418.marshes.storm.01.wav,What is chirping?,Vögel,Yes
20100418.marshes.storm.01.wav,What is chirping?,Vögel,Yes
20100418.marshes.storm.01.wav,What is crowing?,Hahn,Yes
20100418.marshes.storm.01.wav,What is crowing?,Hahn,Yes
20100418.marshes.storm.01.wav,What is crowing?,Hahn,Yes
wiping_wet_paper.wav,What is the object being used to clean?,Bürste,Yes
wiping_wet_paper.wav,What is the object being used to clean?,Bürste,Yes
wiping_wet_paper.wav,What is the object being used to clean?,Besen,Maybe
wiping_wet_paper.wav,What mammal is making this sound?,menschlich,Maybe
wiping_wet_paper.wav,What mammal is making this sound?,Mann,Yes
wiping_wet_paper.wav,What mammal is making this sound?,menschlich,Yes
Birds&amp;Wind.wav,What is the source of this sound?,Luft,Yes
Birds&amp;Wind.wav,What is the source of this sound?,Vögel,Maybe
Birds&amp;Wind.wav,What is the source of this sound?,Wald,Yes
FlushToilet.wav,What is being flushed?,Toilette,Yes
FlushToilet.wav,What is being flushed?,Toilette,Yes
FlushToilet.wav,What is being flushed?,Toilette,Yes
Lassen.wav,What is making the noise?,regnerisch,Yes
Lassen.wav,What is making the noise?,Schweißen,Maybe
Lassen.wav,What is making the noise?,Tür,Maybe
Lassen.wav,What loud noise can be heard in the background?,Fliege,No
Lassen.wav,What loud noise can be heard in the background?,statisch,Maybe
Lassen.wav,What loud noise can be heard in the background?,statisch,Yes
WinterWren1.wav,What animal is making noise?,Vogel,Yes
WinterWren1.wav,What animal is making noise?,Vogel,Yes
WinterWren1.wav,What animal is making noise?,Vogel,Yes
Ronda - The Old Shrine - La antigua Ermita.wav,what are the birds doing?,Fertigstellung,Yes
Ronda - The Old Shrine - La antigua Ermita.wav,what are the birds doing?,Geräusche,Maybe
Ronda - The Old Shrine - La antigua Ermita.wav,what are the birds doing?,zwitschern,Yes
Ronda - The Old Shrine - La antigua Ermita.wav,What is the purpose for the noises the birds are making?,treffen,Maybe
Ronda - The Old Shrine - La antigua Ermita.wav,What is the purpose for the noises the birds are making?,treffen,Maybe
Ronda - The Old Shrine - La antigua Ermita.wav,What is the purpose for the noises the birds are making?,nützlich,Yes
container port 01.wav,What human activity is being done in this clip?,Schießen,Maybe
container port 01.wav,What human activity is being done in this clip?,Arbeiten,Maybe
container port 01.wav,What human activity is being done in this clip?,Arbeiten,Maybe
PS3F_FOZ_centro_onibus AvJKchegando no Terminal_Dia.wav,what is the car doing?,Fahren,Yes
PS3F_FOZ_centro_onibus AvJKchegando no Terminal_Dia.wav,what is the car doing?,Fahren,Maybe
PS3F_FOZ_centro_onibus AvJKchegando no Terminal_Dia.wav,what is the car doing?,beschleunigen,No
PS3F_FOZ_centro_onibus AvJKchegando no Terminal_Dia.wav,What sounds like its running?,Motor,Yes
PS3F_FOZ_centro_onibus AvJKchegando no Terminal_Dia.wav,What sounds like its running?,Motor,Yes
PS3F_FOZ_centro_onibus AvJKchegando no Terminal_Dia.wav,What sounds like its running?,Fahrrad,Yes
two noise generators 02.wav,what does the electronic device keep doing?,krinkeln,Yes
two noise generators 02.wav,what does the electronic device keep doing?,krinkeln,Yes
two noise generators 02.wav,what does the electronic device keep doing?,Ändern,No
two noise generators 02.wav,What kind of noise is the electronic making?,statisch,Yes
two noise generators 02.wav,What kind of noise is the electronic making?,Kratzer,Yes
two noise generators 02.wav,What kind of noise is the electronic making?,statisch,Yes
rollingthunder01.wav,What is the deep bass sound called?,Bass,Maybe
rollingthunder01.wav,What is the deep bass sound called?,Donner,Yes
rollingthunder01.wav,What is the deep bass sound called?,Donner,Maybe
rollingthunder01.wav,What is the sound of the rumbling coming from?,Wind,Maybe
rollingthunder01.wav,What is the sound of the rumbling coming from?,Donner,Yes
rollingthunder01.wav,What is the sound of the rumbling coming from?,Donner,Yes
water puddle.wav,What is the liquid doing?,tropfend,Yes
water puddle.wav,What is the liquid doing?,Spritzen,Yes
water puddle.wav,What is the liquid doing?,Wasser,Maybe
water puddle.wav,What is the pacing of the sound?,schnell,Yes
water puddle.wav,What is the pacing of the sound?,Instrument,Yes
water puddle.wav,What is the pacing of the sound?,schnell,Yes
Rattly metal elevator [binaural recording].wav,What is being manuevered?,Reinigung,Maybe
Rattly metal elevator [binaural recording].wav,What is being manuevered?,LKW,Maybe
Rattly metal elevator [binaural recording].wav,What is being manuevered?,Schubkarre,Maybe
Rattly metal elevator [binaural recording].wav,What piece of machinery is being operated?,Aufzug,Maybe
Rattly metal elevator [binaural recording].wav,What piece of machinery is being operated?,Trockner,Maybe
Rattly metal elevator [binaural recording].wav,What piece of machinery is being operated?,Waschmaschine,No
Pig - Multiple Snorts 6 (2 pigs) - 96kHz.wav,What animal is making this noise?,Schwein,Yes
Pig - Multiple Snorts 6 (2 pigs) - 96kHz.wav,What animal is making this noise?,Schwein,Maybe
Pig - Multiple Snorts 6 (2 pigs) - 96kHz.wav,What animal is making this noise?,Schwein,Yes
Pig - Multiple Snorts 6 (2 pigs) - 96kHz.wav,What sound can be heard?,Schwein,Maybe
Pig - Multiple Snorts 6 (2 pigs) - 96kHz.wav,What sound can be heard?,Schwein,Yes
Pig - Multiple Snorts 6 (2 pigs) - 96kHz.wav,What sound can be heard?,Schwein,Maybe
tiny raindrops under an umbrella.wav,What is being used as fuel for the fire?,Benzin,Maybe
tiny raindrops under an umbrella.wav,What is being used as fuel for the fire?,Holz,Yes
tiny raindrops under an umbrella.wav,What is being used as fuel for the fire?,Holz,Maybe
tiny raindrops under an umbrella.wav,What is making the crackling noise?,Feuer,Maybe
tiny raindrops under an umbrella.wav,What is making the crackling noise?,Fahrzeug,Yes
tiny raindrops under an umbrella.wav,What is making the crackling noise?,Holz,Yes
Traffic on a Busy Street.wav,What type of vehicle is making the double tapping noise?,Auto,Maybe
Traffic on a Busy Street.wav,What type of vehicle is making the double tapping noise?,Auto,No
Traffic on a Busy Street.wav,What type of vehicle is making the double tapping noise?,Zug,Maybe
Vartiosaari_woodland.wav,What animal is making this noise ?,Vogel,Yes
Vartiosaari_woodland.wav,What animal is making this noise ?,Vogel,Yes
Vartiosaari_woodland.wav,What animal is making this noise ?,Vögel,Yes
Vartiosaari_woodland.wav,What do these creatures lay?,Eier,Yes
Vartiosaari_woodland.wav,What do these creatures lay?,Eier,Yes
Vartiosaari_woodland.wav,What do these creatures lay?,Ei,Maybe
Study light riffles.wav,What is being used to crank over the teeth?,Werkzeug,Maybe
Study light riffles.wav,What is being used to crank over the teeth?,Objekt,Maybe
Study light riffles.wav,What is being used to crank over the teeth?,Schlüssel,Yes
Study light riffles.wav,What tool is being wound up?,Werkzeug,No
Study light riffles.wav,What tool is being wound up?,Mäher,Yes
Study light riffles.wav,What tool is being wound up?,Schlüssel,Maybe
20091212.motorcycle.wav,What kind of animal can be heard?,Vogel,Yes
20091212.motorcycle.wav,What kind of animal can be heard?,keiner,Maybe
20091212.motorcycle.wav,What kind of animal can be heard?,Vogel,Yes
Faucet Running.wav,What is making the grinding noise?,Werkzeug,Maybe
Faucet Running.wav,What is making the grinding noise?,fließen,Yes
Faucet Running.wav,What is making the grinding noise?,Wasserhahn,Maybe
uguisbari.wav,What type of flooring is the person walking on?,Fliese,Maybe
uguisbari.wav,What type of flooring is the person walking on?,Fliese,Maybe
uguisbari.wav,What type of flooring is the person walking on?,Holz,Yes
CuttingOnion.wav,What is the person keep doing?,Hacken,Maybe
CuttingOnion.wav,What is the person keep doing?,Hacken,Yes
CuttingOnion.wav,What is the person keep doing?,Hacken,Maybe
CuttingOnion.wav,What item is the person using?,Messer,Yes
CuttingOnion.wav,What item is the person using?,Messer,Maybe
CuttingOnion.wav,What item is the person using?,Hacken,Yes
button_drop.wav,What is the person doing to the objects making the noise?,werfen,Yes
button_drop.wav,What is the person doing to the objects making the noise?,werfen,Yes
button_drop.wav,What is the person doing to the objects making the noise?,Ball,Yes
gasp after a run.wav,What animal can be heard behind person breathing?,Vogel,Yes
gasp after a run.wav,What animal can be heard behind person breathing?,Vögel,No
gasp after a run.wav,What animal can be heard behind person breathing?,Hund,No
gasp after a run.wav,What is the person doing?,Atmung,Yes
gasp after a run.wav,What is the person doing?,Atmung,Yes
gasp after a run.wav,What is the person doing?,Atmung,Yes
thunder04.wav,What kind of storm is being heard?,Gewitter,Yes
thunder04.wav,What kind of storm is being heard?,Donner,Yes
thunder04.wav,What kind of storm is being heard?,Gewitter,Yes
Rio Cadi.wav,What kind of animal is calling out in the distance?,Ratte,No
Rio Cadi.wav,What kind of animal is calling out in the distance?,keiner,No
Rio Cadi.wav,What kind of animal is calling out in the distance?,Vogel,No
Gurgling.wav,What is being poured?,Wasser,No
Gurgling.wav,What is being poured?,Fahrrad,Maybe
Gurgling.wav,What is being poured?,Wasser,Yes
Gurgling.wav,What is the liquid doing?,Kochen,Maybe
Gurgling.wav,What is the liquid doing?,Entleerung,Yes
Gurgling.wav,What is the liquid doing?,Sieden,Maybe
LoneCricketInFallBasement.wav,What creature is chirping?,Kricket,Yes
LoneCricketInFallBasement.wav,What creature is chirping?,Insekt,Yes
LoneCricketInFallBasement.wav,What creature is chirping?,Kricket,Yes
Smashing guitars.wav,What is being tested?,Lautsprecher,Yes
Smashing guitars.wav,What is being tested?,Signal,No
Smashing guitars.wav,What is being tested?,Radio,Maybe
Smashing guitars.wav,What noise is that?,Lautsprecher,Yes
Smashing guitars.wav,What noise is that?,Zug,Yes
Smashing guitars.wav,What noise is that?,Schweißen,Yes
granularm.wav,What does this sound do at the end of the clip?,verblasst,Yes
granularm.wav,What does this sound do at the end of the clip?,verblasst,Yes
granularm.wav,What does this sound do at the end of the clip?,verblasst,Yes
ice rattle.wav,What new sound can be heard at the end of the clip?,Rühren,Yes
ice rattle.wav,What new sound can be heard at the end of the clip?,gießen,Yes
ice rattle.wav,What new sound can be heard at the end of the clip?,flüssig,Yes
ice rattle.wav,What type of activity does the conclusion feature?,Rühren,Yes
ice rattle.wav,What type of activity does the conclusion feature?,Glas,Yes
ice rattle.wav,What type of activity does the conclusion feature?,gießen,Yes
footsteps woodland.wav,What is the person stepping on?,Blätter,Yes
footsteps woodland.wav,What is the person stepping on?,arbeiten,Yes
footsteps woodland.wav,What is the person stepping on?,Matte,Yes
Crinklng and opening packet of potato chips.wav,What is being crinkled up?,Plastik,Maybe
Crinklng and opening packet of potato chips.wav,What is being crinkled up?,Plastik,Yes
Crinklng and opening packet of potato chips.wav,What is being crinkled up?,Plastik,Yes
Noisy Max 5.wav,What was turned off?,Hubschrauber,Yes
Noisy Max 5.wav,What was turned off?,Motor,Maybe
Noisy Max 5.wav,What was turned off?,Generator,Maybe
Noisy Max 5.wav,What was turning over within the device?,Rad,Maybe
Noisy Max 5.wav,What was turning over within the device?,Motor,Maybe
Noisy Max 5.wav,What was turning over within the device?,Motor,Maybe
salle.spectacle.remplie.wav,What are the people doing?,sprechen,Yes
salle.spectacle.remplie.wav,What are the people doing?,sprechen,Yes
salle.spectacle.remplie.wav,What are the people doing?,sprechen,Yes
Shipwreck underwater 01.wav,What instrument does it sound like?,Trommel,Maybe
Shipwreck underwater 01.wav,What instrument does it sound like?,Trommel,Yes
Shipwreck underwater 01.wav,What instrument does it sound like?,Trommel,Maybe
Shipwreck underwater 01.wav,What other instrument could have been played in the audio?,Trommel,Yes
Shipwreck underwater 01.wav,What other instrument could have been played in the audio?,Trommel,Yes
Shipwreck underwater 01.wav,What other instrument could have been played in the audio?,Schlagzeug,No
20060802.waders.truck.wav,What is moving?,Ebene,Maybe
20060802.waders.truck.wav,What is moving?,Hubschrauber,Maybe
20060802.waders.truck.wav,What is moving?,Fahren,Yes
20060802.waders.truck.wav,what is turned on?,Flugzeug,Maybe
20060802.waders.truck.wav,what is turned on?,Mäher,Maybe
20060802.waders.truck.wav,what is turned on?,Zug,Maybe
fdv_machine_a_ecrire.wav,what kind of machine is used?,Schreibmaschine,Yes
fdv_machine_a_ecrire.wav,what kind of machine is used?,Schreibmaschine,Yes
fdv_machine_a_ecrire.wav,what kind of machine is used?,Klaviatur,Yes
"Budolfi Cathedral, Aalborg, DK, 1900hrs.wav",What is the gender of the person talking?,männlich,Yes
"Budolfi Cathedral, Aalborg, DK, 1900hrs.wav",What is the gender of the person talking?,männlich,Yes
"Budolfi Cathedral, Aalborg, DK, 1900hrs.wav",What is the gender of the person talking?,männlich,Yes
070821_flsp_trail05.wav,What is making the rumbling noise in the background?,Fahrrad,Maybe
070821_flsp_trail05.wav,What is making the rumbling noise in the background?,Wind,Maybe
070821_flsp_trail05.wav,What is making the rumbling noise in the background?,Ozean,Maybe
070821_flsp_trail05.wav,What is the insect called making the sound?,Biene,Maybe
070821_flsp_trail05.wav,What is the insect called making the sound?,Signal,Maybe
070821_flsp_trail05.wav,What is the insect called making the sound?,Heuschrecke,No
steps through the forest - birds sing.wav,What are the birds doing?,Kuckuck,Yes
steps through the forest - birds sing.wav,What are the birds doing?,Klang,No
steps through the forest - birds sing.wav,What are the birds doing?,Singen,Yes
"WASHING,machine.wav",What machine is running?,Nähen,Maybe
"WASHING,machine.wav",What machine is running?,Trockner,Yes
"WASHING,machine.wav",What machine is running?,Schleifer,Maybe
